name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sangli,2019-02-19,34.8,17.1,25.3,33.9,17.1,24.8,13.1,51,0,0,0,,0,0,30.2,16.6,277.1,1011.2,0.1,10,269.7,23.4,9,,2019-02-19T06:56:01,2019-02-19T18:35:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-02-20,34.8,20.1,27.1,38.4,20.1,27.4,16.5,55,0,0,0,,0,0,28.1,11.9,235.1,1013.5,9.1,10,253.2,21.8,9,,2019-02-20T06:55:28,2019-02-20T18:35:35,0.52,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-02-21,34.9,21.8,27.8,34.9,21.8,28,17.5,56.4,0,0,0,,0,0,27,10.4,239.9,1015.5,11.5,10,250.8,21.6,9,,2019-02-21T06:54:55,2019-02-21T18:35:56,0.55,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-02-22,35.7,21.9,27.5,35.9,21.9,27.4,16.8,56.4,0,0,0,,0,0,17.3,6.8,13.8,1013.9,9.6,10,268.1,23.2,9,,2019-02-22T06:54:20,2019-02-22T18:36:15,0.59,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-02-23,35.9,21.4,27.8,34.4,21.4,27.4,12.7,41.1,0,0,0,,0,0,17.6,11.5,14.4,1012.2,6,10,273.8,23.8,9,,2019-02-23T06:53:45,2019-02-23T18:36:35,0.62,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-02-24,35.1,21.1,27.6,34.9,21.1,27.1,12.1,40.5,0,0,0,,0,0,27.7,15.8,315.2,1010.8,4,10,270.5,23.6,9,,2019-02-24T06:53:10,2019-02-24T18:36:54,0.65,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-02-25,35.2,19,26.5,34.3,19,25.9,11.7,43,0,0,0,,0,0,25.9,14.8,299.7,1010.2,15.2,10,274.5,23.7,9,,2019-02-25T06:52:33,2019-02-25T18:37:12,0.69,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-02-26,33.9,17.3,25.3,32.6,17.3,24.7,11.4,46.1,0,0,0,,0,0,25.6,11.2,301.2,1009.9,50.5,10,280.1,24,10,,2019-02-26T06:51:56,2019-02-26T18:37:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-02-27,32.4,16.6,24.1,30.4,16.6,23.6,10.5,45.5,0,0,0,,0,0,31,14.4,291.6,1009.6,54.5,9.8,281.1,24.2,10,,2019-02-27T06:51:18,2019-02-27T18:37:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-02-28,31.3,15.6,22.8,33.2,15.6,22.5,9.9,47.2,0,0,0,,0,0,23.8,10.1,294.2,1011,12.3,10,286.8,25,10,,2019-02-28T06:50:40,2019-02-28T18:38:04,0.79,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-01,33.7,13.2,22.7,37.8,13.2,22.4,9.3,49.8,0,0,0,,0,0,20.2,8.3,290.4,1010.8,2.1,10,289.6,25,10,,2019-03-01T06:50:00,2019-03-01T18:38:21,0.82,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-02,34.9,17.7,25.4,41.3,17.7,25.2,11,42.9,0,0,0,,0,0,31,16.6,269.6,1010.3,17.4,10,283.7,24.7,10,,2019-03-02T06:49:21,2019-03-02T18:38:37,0.85,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-03,33.3,18.9,25.6,39.7,18.9,25.5,13.3,49.1,0,0,0,,0,0,27.4,12.2,268.9,1010.9,1,10,280.7,24.1,10,,2019-03-03T06:48:40,2019-03-03T18:38:53,0.89,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-04,34.4,18.5,25.6,37.4,18.5,25.5,15,55.9,0,0,0,,0,0,40.3,18.7,276.1,1009.8,0,10,282.2,24.4,10,,2019-03-04T06:47:59,2019-03-04T18:39:08,0.92,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-05,32.7,18.1,24.7,40.2,18.1,24.8,15.8,62.6,0,0,0,,0,0,36,16.6,277.2,1010,7,10,284.1,24.8,10,,2019-03-05T06:47:18,2019-03-05T18:39:23,0.95,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-06,32.2,16.2,23.7,30.7,16.2,23.3,13.1,57.3,0,0,0,,0,0,33.5,15.1,282.4,1011.3,1.3,10,290.9,25.1,10,,2019-03-06T06:46:36,2019-03-06T18:39:38,0,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-07,33.4,14.1,23.6,31.3,14.1,22.9,10.7,51.6,0,0,0,,0,0,22.3,8.3,333.4,1010.4,3.8,10,296.9,25.7,10,,2019-03-07T06:45:54,2019-03-07T18:39:52,0.02,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-08,35.2,16,26,33.4,16,25.3,10.7,42.3,0,0,0,,0,0,23,13.7,306.5,1011.2,0,10,293.5,25.5,10,,2019-03-08T06:45:11,2019-03-08T18:40:06,0.06,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-09,36.4,18.4,27,34.8,18.4,26.4,11.9,42.5,0,0,0,,0,0,25.2,14.8,311.5,1012.3,0,10,291.2,25,10,,2019-03-09T06:44:27,2019-03-09T18:40:19,0.09,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-10,36.1,18.9,27.2,40,18.9,27,13.8,47.2,0,0,0,,0,0,35.3,19.1,313.6,1012.3,4.4,10,290.7,25,10,,2019-03-10T06:43:44,2019-03-10T18:40:33,0.13,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-11,35.7,18.7,27.4,34.2,18.7,26.8,12.7,43.4,0,0,0,,0,0,31.7,17.3,298.1,1012.8,19.5,8.5,291.9,25.2,10,,2019-03-11T06:43:00,2019-03-11T18:40:46,0.16,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-12,35.9,21.7,28.1,34,21.7,27.6,13.9,45.1,0,0,0,,0,0,33.8,18.4,306.6,1013,31.3,10,265,22.9,10,,2019-03-12T06:42:15,2019-03-12T18:40:58,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-03-13,34.4,21.3,27.7,33,21.3,27,12.6,42,0,0,0,,0,0,26.6,15.1,291.2,1013.5,52.4,10,263.5,22.8,9,,2019-03-13T06:41:30,2019-03-13T18:41:11,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-03-14,35.7,19.6,27.5,33.8,19.6,26.9,12.7,43.2,0,0,0,,0,0,25.6,15.5,337,1013.2,16.1,10,283.4,24.5,10,,2019-03-14T06:40:45,2019-03-14T18:41:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-15,35.7,20.6,27.8,34.1,20.6,27.3,11.8,38.8,0,0,0,,0,0,31.7,13.7,346.8,1012.5,0.1,10,296.4,25.6,10,,2019-03-15T06:40:00,2019-03-15T18:41:35,0.3,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-16,36.7,20.1,28,36,20.1,27.5,12.2,39.5,0,0,0,,0,0,31.3,16.9,302.3,1011.7,3.3,10,298.4,25.7,10,,2019-03-16T06:39:14,2019-03-16T18:41:47,0.33,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-17,36.4,20.2,28.3,34.5,20.2,27.7,12,38.7,0,0,0,,0,0,24.8,15.1,283,1011.8,9,10,300.1,26,10,,2019-03-17T06:38:29,2019-03-17T18:41:59,0.37,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-18,36.2,22.1,28.6,35.3,22.1,28.1,12.3,38.2,0,0,0,,0,0,28.8,15.8,304.3,1011.7,18.9,10,299.9,25.7,10,,2019-03-18T06:37:43,2019-03-18T18:42:10,0.4,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-19,36.7,18.4,27.8,34.7,18.4,27.3,12.5,41.6,0,0,0,,0,0,32,16.6,295.2,1010.1,13.2,10,301.4,26.2,10,,2019-03-19T06:36:56,2019-03-19T18:42:21,0.44,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-20,36.1,19.2,27.1,33.8,19.2,26.4,11.8,42.5,0,0,0,,0,0,35.3,18.7,277.2,1009.9,0.1,10,301.2,26.2,10,,2019-03-20T06:36:10,2019-03-20T18:42:32,0.47,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-21,36.1,18.3,27.1,34.2,18.3,26.6,13.8,48.1,0,0,0,,0,0,31.3,16.9,291.5,1011.6,1,10,294,25.4,10,,2019-03-21T06:35:23,2019-03-21T18:42:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-22,36.7,19.8,28,35.4,19.8,27.4,12.5,41.5,0,0,0,,0,0,22.7,13,301.3,1011.8,7.8,10,302.8,26.4,10,,2019-03-22T06:34:37,2019-03-22T18:42:54,0.54,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-23,37.4,20.8,28.6,35.6,20.8,27.9,12,38.7,0,0,0,,0,0,26.3,14.4,317.5,1011.3,7.6,10,305.4,26.4,10,,2019-03-23T06:33:50,2019-03-23T18:43:05,0.57,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-24,38.4,20.9,29.7,38.6,20.9,29.6,14.3,42.4,0,0,0,,0,0,28.8,16.2,304.8,1009.9,8.3,10,299.7,25.8,10,,2019-03-24T06:33:04,2019-03-24T18:43:16,0.6,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-25,37.7,24.7,29.9,37.6,24.7,30.4,17.4,49.3,0.1,100,4.17,rain,0,0,23.8,13.3,53.6,1009.9,33,10,249.8,21.6,9,,2019-03-25T06:32:17,2019-03-25T18:43:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-03-26,37.4,22.6,30,40,22.6,30.8,18.3,52.9,1,100,4.17,rain,0,0,37.8,20.2,321.7,1011,36.9,10,265.2,22.8,8,,2019-03-26T06:31:30,2019-03-26T18:43:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2019-03-27,37.6,23.2,29.4,38.6,23.2,30,19.9,61.8,0,0,0,,0,0,42.5,19.8,272,1012.8,20.4,10,272.7,23.6,10,,2019-03-27T06:30:43,2019-03-27T18:43:47,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-03-28,38.6,22.3,29.7,38.6,22.3,29.5,17.8,57.2,0,0,0,,0,0,37.4,19.8,284.3,1011.8,12.6,10,304.6,26.3,10,,2019-03-28T06:29:57,2019-03-28T18:43:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-29,37.9,21.9,29.5,39.9,21.9,29.8,17.4,52.4,0,0,0,,0,0,36.4,19.1,272.3,1009.8,6.7,10,291.8,25.1,10,,2019-03-29T06:29:10,2019-03-29T18:44:08,0.77,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-03-30,37.2,22.4,29.3,41.2,22.4,30,19.2,58.6,0.1,100,4.17,rain,0,0,30.2,15.1,264.7,1009.9,11.1,8.5,264.2,22.7,9,,2019-03-30T06:28:23,2019-03-30T18:44:19,0.8,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-03-31,36.7,22.9,29.3,40.4,22.9,30.5,20.2,60.8,0.2,100,4.17,rain,0,0,40,18.7,276.6,1010.8,15.6,10,269.6,23.1,10,,2019-03-31T06:27:37,2019-03-31T18:44:29,0.83,Rain,Clear conditions throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-01,37.9,20.8,29.1,41.7,20.8,29.1,17.3,55.3,0,0,0,,0,0,38.5,18,275.6,1010.7,4.8,10,295.7,25.6,10,,2019-04-01T06:26:51,2019-04-01T18:44:40,0.87,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-02,38.4,20.8,29.3,37.2,20.8,28.8,14.5,45,0,0,0,,0,0,39.2,18.7,278.2,1010.1,4.7,10,310,26.8,10,,2019-04-02T06:26:05,2019-04-02T18:44:50,0.9,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-03,39.3,21.4,30.3,39.6,21.4,29.9,14.6,43.1,0,0,0,,0,0,36.7,19.8,296.2,1009.1,11.4,10,306.1,26.5,10,,2019-04-03T06:25:19,2019-04-03T18:45:01,0.93,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-04,38.3,22,29.1,42.8,22,29.7,18.8,57.8,0.2,100,4.17,rain,0,0,40.7,18,267.3,1010.7,19.9,10,277.4,24.1,10,,2019-04-04T06:24:33,2019-04-04T18:45:12,0.96,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-05,36,23.4,28.7,37,23.4,29.4,19.6,60.8,0.1,100,4.17,rain,0,0,38.9,17.3,270.8,1012,30.2,10,277.3,23.7,10,,2019-04-05T06:23:48,2019-04-05T18:45:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-06,37.4,23,29.4,39.5,23,29.8,18.6,56.7,0,0,0,,0,0,33.8,17.3,287.3,1011.4,13.6,10,281.7,24.4,10,,2019-04-06T06:23:02,2019-04-06T18:45:33,0.03,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-07,38.4,22.1,29.7,39.9,22.1,29.6,17.2,52.9,0,0,0,,0,0,37.1,19.4,281.7,1009.6,8.7,10,285.3,24.6,9,,2019-04-07T06:22:17,2019-04-07T18:45:44,0.07,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-08,38.9,22,30.4,55,22,31,17.1,50.3,0,0,0,,0,0,38.9,19.1,281.8,1008.6,9.9,10,303.2,26.1,10,,2019-04-08T06:21:33,2019-04-08T18:45:56,0.1,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-09,38,23.1,29.7,39.5,23.1,30,18.1,54.1,0,0,0,,0,0,38.2,17.6,276.6,1009.5,8.7,10,288.3,24.9,10,,2019-04-09T06:20:49,2019-04-09T18:46:07,0.14,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-10,39.6,21.8,30.5,42.3,21.8,30.1,15.5,47.1,0,0,0,,0,0,29.2,16.2,304.1,1009.6,9,10,311.9,27.1,10,,2019-04-10T06:20:05,2019-04-10T18:46:18,0.17,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-11,39.3,23.2,30.2,38.6,23.2,30.6,17.9,52.9,0.1,100,4.17,rain,0,0,42.1,18.4,271.9,1009.6,8.6,10,293.3,25.3,10,,2019-04-11T06:19:21,2019-04-11T18:46:30,0.21,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-12,39.7,23,31.1,41.7,23,31.3,17.4,50,0,0,0,,0,0,32.4,15.1,293.8,1008.7,15.3,10,295,25.3,10,,2019-04-12T06:18:38,2019-04-12T18:46:42,0.24,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-13,38.4,24.8,29.9,38.2,24.8,30.8,19.3,56.3,1,100,4.17,rain,0,0,36,9.4,221.5,1009.5,18.3,10,264.2,22.8,10,,2019-04-13T06:17:55,2019-04-13T18:46:54,0.25,Rain,Clear conditions throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-14,37.2,22.9,29.3,44.5,22.9,30,17.8,52.5,2.8,100,12.5,rain,0,0,32.4,15.1,295.8,1009.5,23.2,10,261.4,22.5,10,,2019-04-14T06:17:13,2019-04-14T18:47:06,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-15,38.1,23.7,30.1,39.6,23.7,30.9,18.4,52.6,0,0,0,,0,0,38.5,19.4,285,1009.3,16.6,10,258.4,22.4,9,,2019-04-15T06:16:31,2019-04-15T18:47:18,0.35,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-16,36.4,24.2,29.1,38.8,24.2,29.9,20.4,62.5,2.4,100,12.5,rain,0,0,46.8,20.2,260,1009.8,25.5,10,253.1,21.9,9,,2019-04-16T06:15:49,2019-04-16T18:47:31,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-17,36.1,22.9,28.8,43.8,22.9,29,17.8,56.5,0,0,0,,0,0,31,14.4,286.4,1010.5,7.7,10,301.5,26,10,,2019-04-17T06:15:09,2019-04-17T18:47:44,0.42,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-18,36.6,21.4,28.9,35.6,21.4,28.2,11.6,36.8,0,0,0,,0,0,24.8,12.6,303,1010.1,2.5,10,319.6,27.6,10,,2019-04-18T06:14:28,2019-04-18T18:47:57,0.46,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-19,36.9,21.2,29.1,41.6,21.2,29.1,16.1,49.1,0,0,0,,0,0,33.5,15.8,276.3,1008.9,5.2,10,312.2,26.9,10,,2019-04-19T06:13:48,2019-04-19T18:48:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-20,36.2,22.1,29.2,43.2,22.1,29.3,16.6,50.5,0,0,0,,0,0,29.5,14.8,274.4,1007.5,8.3,10,290.3,25,9,,2019-04-20T06:13:09,2019-04-20T18:48:23,0.53,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-21,36.2,22.7,29.4,36.3,22.7,29.3,16.1,47.6,0,0,0,,0,0,37.1,20.2,274.4,1007.4,10.5,10,279.9,24.2,9,,2019-04-21T06:12:30,2019-04-21T18:48:37,0.56,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-22,37.8,22.4,30.4,37.2,22.4,29.9,15.2,45.1,0,0,0,,0,0,35.6,18.7,305,1007.1,16,10,299.8,25.9,10,,2019-04-22T06:11:52,2019-04-22T18:48:51,0.59,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-04-23,38.8,24,31,38.1,24,30.6,13.9,37.3,0,0,0,,0,0,29.9,14.4,349.3,1008.2,34.9,10,244.8,21,8,,2019-04-23T06:11:15,2019-04-23T18:49:06,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-04-24,39.1,24.6,31.8,38.6,24.6,31.8,15.5,40.3,0,0,0,,0,0,22.3,12.2,301.1,1008.6,47.5,10,260.9,22.6,9,,2019-04-24T06:10:38,2019-04-24T18:49:20,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-04-25,40.1,25.8,32.7,40,25.8,33.9,18.3,47,0,0,0,,0,0,28.8,16.9,290.4,1008.2,35.3,10,250.2,21.5,8,,2019-04-25T06:10:02,2019-04-25T18:49:35,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-04-26,41.5,25.9,32.8,56.8,25.9,35.3,20,52.3,0,0,0,,0,0,43.9,22.7,279.2,1007,24.8,10,282.5,24.3,9,,2019-04-26T06:09:26,2019-04-26T18:49:50,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-04-27,39.7,26.4,32.2,43.1,26.4,34.4,20.5,54.1,1.3,100,4.17,rain,0,0,28.8,16.2,264.2,1007.2,50.4,10,255.8,22.1,8,,2019-04-27T06:08:51,2019-04-27T18:50:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-28,40.1,27.6,32,42.3,30.1,35.2,21.3,56.1,2,100,4.17,rain,0,0,46.4,20.5,282.3,1006.8,86,8.5,246,21.3,9,,2019-04-28T06:08:17,2019-04-28T18:50:21,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-29,38.8,26.5,30.9,40.5,26.5,33.8,22,62.3,0.1,100,4.17,rain,0,0,46.8,20.5,260.5,1007.6,94.2,10,267.4,23.1,9,,2019-04-29T06:07:44,2019-04-29T18:50:37,0.82,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-04-30,36.8,24.8,29.9,40.3,24.8,31.4,20.8,60.9,0,0,0,,0,0,44.6,22,263.6,1007.2,79.4,10,293.4,25.2,10,,2019-04-30T06:07:11,2019-04-30T18:50:53,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-05-01,35.5,23.5,28.8,35.2,23.5,29.1,18.3,55.9,0,0,0,,0,0,41,19.8,267.8,1006.8,92.9,10,304.7,26.4,10,,2019-05-01T06:06:39,2019-05-01T18:51:10,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"43157099999,remote,43158099999"
sangli,2019-05-02,35.2,22.5,28.1,36,22.5,28.1,17.5,56.3,0,0,0,,0,0,39.2,18.7,273.8,1006.6,92.1,10,315.8,27.2,10,,2019-05-02T06:06:08,2019-05-02T18:51:27,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"43157099999,remote,43158099999"
sangli,2019-05-03,34.4,21.9,27.9,35.2,21.9,27.7,16.5,53.5,0,0,0,,0,0,36.7,16.9,269.6,1008.3,64.9,10,317.5,27.4,10,,2019-05-03T06:05:38,2019-05-03T18:51:44,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-05-04,34.4,21.2,27.6,35.1,21.2,27.8,17.8,58.4,0,0,0,,0,0,37.8,16.2,270.8,1010.6,65.8,10,305.9,26.5,10,,2019-05-04T06:05:09,2019-05-04T18:52:01,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-05-05,36.3,21.3,28.6,36.3,21.3,28.7,17.6,56.1,0,0,0,,0,0,33.8,15.8,278.3,1011.4,43,10,302.3,26.1,10,,2019-05-05T06:04:40,2019-05-05T18:52:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-05-06,38.3,22.3,30.3,38.9,22.3,30.4,16.9,50.4,0,0,0,,0,0,36,18.4,282.6,1009.3,20.7,10,302.1,26.1,10,,2019-05-06T06:04:12,2019-05-06T18:52:37,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-05-07,37.8,25.1,29.8,38.5,25.1,31.1,20.4,59.9,0,0,0,,0,0,49,23.4,269.3,1009,22.6,10,256.3,22.1,9,,2019-05-07T06:03:45,2019-05-07T18:52:55,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-05-08,35.7,24,29.2,39,24,30.2,20,60.1,0.1,100,4.17,rain,0,0,40,20.9,277,1010.1,34.6,10,272.3,23.5,9,,2019-05-08T06:03:19,2019-05-08T18:53:13,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-05-09,35.9,23.6,29,36.1,23.6,29,18.2,56,0,0,0,,0,0,35.6,16.9,280.8,1009.6,23.7,10,290.3,25.1,10,,2019-05-09T06:02:54,2019-05-09T18:53:32,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2019-05-10,36,22.4,29.3,37.1,22.4,29.7,18.1,54.1,0,0,0,,0,0,29.5,14,285.4,1008.8,12.1,10,286.8,24.7,10,,2019-05-10T06:02:30,2019-05-10T18:53:51,0.19,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-05-11,38.5,23.7,30.5,38.5,23.7,30.8,17.9,51.6,0,0,0,,0,0,32,15.5,286.7,1009.2,13,10,289.6,24.9,10,,2019-05-11T06:02:06,2019-05-11T18:54:10,0.23,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-05-12,38.4,24.1,30.4,39.5,24.1,31.2,19.1,55.4,0.1,100,4.17,rain,0,0,35.3,19.1,282.8,1008.7,18.9,10,288.5,24.9,9,,2019-05-12T06:01:44,2019-05-12T18:54:29,0.25,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2019-05-13,38.4,24.1,30.4,41.6,24.1,31.4,19.5,55.8,0,0,0,,0,0,41.4,18.7,279.8,1008,17,10,277,23.9,10,,2019-05-13T06:01:22,2019-05-13T18:54:49,0.3,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-05-14,38.4,23.8,30.1,38.1,23.8,30.6,18.7,54.4,0,0,0,,0,0,38.5,18.4,280.6,1008.1,12.6,8.5,289.5,24.9,10,,2019-05-14T06:01:01,2019-05-14T18:55:09,0.33,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-05-15,38,23.4,29.8,38.5,23.4,29.9,17.7,52.7,0,0,0,,0,0,40.3,19.4,284.5,1008.9,5.1,10,318.5,27.5,10,,2019-05-15T06:00:42,2019-05-15T18:55:29,0.37,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-05-16,38.3,23.6,30.3,38.4,23.6,30.2,17.2,50.7,0,0,0,,0,0,36.4,16.9,283.6,1009.5,6.4,10,302.9,26.1,10,,2019-05-16T06:00:23,2019-05-16T18:55:49,0.41,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
sangli,2019-05-17,40,24.2,31.6,40,24.2,31.8,17.1,48.1,0,0,0,,0,0,41,20.5,295.3,1009.1,5.8,10,315.3,27.4,10,,2019-05-17T06:00:05,2019-05-17T18:56:10,0.44,Clear,Clear conditions throughout the day.,clear-day,"43157099999,remote,43158099999"
