name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sangli,2021-04-25,36.9,21.8,30,48.9,21.8,30.9,18,52.1,0,0,0,,0,0,32.8,13,251.7,1009.4,21.7,8.4,262.3,22.5,9,,2021-04-25T06:09:44,2021-04-25T18:49:44,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-04-26,36.4,23.9,29.7,37.5,23.9,30.8,19.8,58.2,1,100,4.17,rain,0,0,34.9,13,257.2,1009.4,40.3,7.9,253.3,21.9,9,,2021-04-26T06:09:09,2021-04-26T18:49:59,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-04-27,35.9,22.3,28.4,44.7,22.3,29.4,19.1,60,0.4,100,4.17,rain,0,0,42.1,13,255.3,1010.3,27.6,8.1,279.8,24.1,9,,2021-04-27T06:08:35,2021-04-27T18:50:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-04-28,36.9,22.4,29.5,35.9,22.4,29.6,17.6,54.7,0.1,100,4.17,rain,0,0,37.1,16.9,289.5,1010.9,27.8,9,266.6,23.1,9,,2021-04-28T06:08:01,2021-04-28T18:50:31,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-04-29,36.1,23.3,28.5,38.2,23.3,29,19.7,62.2,15,100,4.17,rain,0,0,25.6,13.7,292.6,1010.2,34.5,7.9,282.2,24.3,10,,2021-04-29T06:07:28,2021-04-29T18:50:47,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-04-30,35.1,22.4,28.8,40.3,22.4,29.3,18.2,56.4,6,100,4.17,rain,0,0,22,13.3,280.2,1009.3,16.8,7.7,274.1,23.7,10,,2021-04-30T06:06:56,2021-04-30T18:51:03,0.61,Rain,Clear conditions throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-01,36.1,23.2,29.5,42.8,23.2,30.7,19.9,60.1,0,0,0,,0,0,33.8,14,266.7,1008.5,26.3,9.2,273,23.5,9,,2021-05-01T06:06:24,2021-05-01T18:51:20,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-05-02,34.1,23.8,27.9,35.9,23.8,28.6,19.9,64,3,100,4.17,rain,0,0,37.1,11.5,290.5,1009.7,44.9,7.1,266.6,23,10,,2021-05-02T06:05:54,2021-05-02T18:51:37,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"43157099999,remote"
sangli,2021-05-03,35.1,22.4,28.4,37.1,22.4,29,18.7,58.5,0,0,0,,0,0,32.8,11.2,303.3,1009.1,23.7,8,280.5,24.3,10,,2021-05-03T06:05:24,2021-05-03T18:51:54,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2021-05-04,36.1,23.2,29.3,37.7,23.2,30.4,20.3,61.4,0.2,100,4.17,rain,0,0,29.9,16.6,278.5,1008.5,31.5,7.8,254.5,22,9,,2021-05-04T06:04:55,2021-05-04T18:52:11,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-05,36.6,23.1,27.9,41.2,23.1,29.1,21.3,69.7,0.1,100,4.17,rain,0,0,35.3,18.4,253.5,1008.8,38.6,7.2,248.8,21.3,9,,2021-05-05T06:04:27,2021-05-05T18:52:29,0.78,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-06,35.1,23.7,29.3,49,23.7,31.7,22,67.2,0.2,100,4.17,rain,0,0,24.8,12.6,260,1009.1,54.3,7.8,222,19.1,8,,2021-05-06T06:03:59,2021-05-06T18:52:47,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-07,35.1,23.9,28.2,38.3,23.9,29.6,22,71.4,13,100,4.17,rain,0,0,23.4,10.1,275.4,1010.4,52.5,7,253,21.7,9,,2021-05-07T06:03:33,2021-05-07T18:53:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2021-05-08,35.4,23.7,28.6,41.2,23.7,30.7,22.1,69.8,11,100,4.17,rain,0,0,24.5,10.4,309.7,1008.9,69.7,8.5,266.4,22.7,10,,2021-05-08T06:03:07,2021-05-08T18:53:24,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-05-09,35.2,24.4,28.5,54.8,24.4,31.2,23.2,74.7,2.8,100,12.5,rain,0,0,29.2,9.7,283.6,1008.1,71.2,8.5,217.9,18.7,8,,2021-05-09T06:02:42,2021-05-09T18:53:43,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-10,37.1,23.9,30,49.3,23.9,31.5,20.8,61.7,0,0,0,,0,0,25.9,14.8,281.9,1007.7,29.5,8.1,271.5,23.5,10,,2021-05-10T06:02:19,2021-05-10T18:54:02,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-05-11,36,24.3,29.8,45.7,24.3,31.9,21,61.1,0.1,100,4.17,rain,0,0,28.1,13.7,266.5,1007.9,16.5,8.3,277.1,23.8,9,,2021-05-11T06:01:56,2021-05-11T18:54:21,0.98,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-12,34.7,24.1,29.3,40,24.1,31.1,20.8,62,0,0,0,,0,0,36.7,15.5,274.5,1006.8,70.4,8.1,275.3,23.5,9,,2021-05-12T06:01:34,2021-05-12T18:54:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-05-13,35,24.1,28.8,37.7,24.1,30.8,21.5,66.4,1.4,100,4.17,rain,0,0,28.1,14.4,271.2,1006,87.3,9.2,261,22.5,9,,2021-05-13T06:01:12,2021-05-13T18:55:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43157099999,remote"
sangli,2021-05-14,36.6,24.5,30,41.5,24.5,31.9,21.3,61.8,0.5,100,8.33,rain,0,0,33.1,14.8,16.4,1003.7,66.4,8,248.3,21.3,9,,2021-05-14T06:00:52,2021-05-14T18:55:21,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-15,34.5,25.3,28.8,37.2,25.3,30.9,21.8,67.1,2,100,4.17,rain,0,0,54.4,33.5,93.1,1001.1,91.1,7.1,190,16.2,9,,2021-05-15T06:00:33,2021-05-15T18:55:41,0.12,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2021-05-16,26.1,23.2,24.6,26.1,23.2,24.6,21.5,83.2,14,100,8.33,rain,0,0,80.3,42.5,112.6,1000.3,94.2,5.4,47.6,4.2,2,,2021-05-16T06:00:15,2021-05-16T18:56:01,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-05-17,30.1,23.8,26.8,39,23.8,28.2,21.7,75,26,100,4.17,rain,0,0,65.9,29.5,185.9,1004.3,95.4,7.3,182.4,15.8,7,,2021-05-17T05:59:57,2021-05-17T18:56:21,0.19,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-18,30.1,24.7,26.9,34.5,24.7,28.6,22.7,77.8,3.4,100,8.33,rain,0,0,53.6,16.2,202,1006.8,97.8,7.3,155.3,13.2,6,,2021-05-18T05:59:41,2021-05-18T18:56:42,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-05-19,30.1,24.1,26.7,34.3,24.1,28.3,22.5,78.1,0.6,100,4.17,rain,0,0,40,16.6,227.9,1007.1,87.1,8.2,161.6,13.8,6,,2021-05-19T05:59:25,2021-05-19T18:57:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2021-05-20,33.8,23.3,28.2,37.9,23.3,29.6,21.1,67.5,0,0,0,,0,0,27,14.8,263.8,1007.5,48.4,8.9,245.3,21.2,8,,2021-05-20T05:59:11,2021-05-20T18:57:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-05-21,34,23.9,27.9,38.7,23.9,29.3,21.7,70.8,0,0,0,,0,0,32,14.8,277.1,1008.2,52.9,9,245.1,21.2,9,,2021-05-21T05:58:57,2021-05-21T18:57:45,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-05-22,32.1,23.7,27.7,36.5,23.7,29.2,21.8,71.5,2,100,4.17,rain,0,0,37.1,17.6,277.7,1008,70.5,8.2,258.3,22.1,8,,2021-05-22T05:58:45,2021-05-22T18:58:06,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-23,34.1,24.2,27.6,36.4,24.2,28.8,21.5,70.9,0,0,0,,0,0,33.8,15.1,280.7,1008.4,52.1,8.2,259.2,22.3,10,,2021-05-23T05:58:33,2021-05-23T18:58:27,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2021-05-24,32.3,23.4,26.7,35.2,23.4,28,22.1,77,36,100,4.17,rain,0,0,34.9,13.7,287,1009.4,74.9,7.4,211.8,18.4,8,,2021-05-24T05:58:23,2021-05-24T18:58:48,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-25,34.1,23.6,28.2,37.5,23.6,30.1,22,71.1,1,100,4.17,rain,0,0,37.1,16.2,286.9,1007.5,70.3,8.2,272.6,23.5,9,,2021-05-25T05:58:13,2021-05-25T18:59:09,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-05-26,32.1,24.1,28,39.1,24.1,29.5,21.4,68.6,0,0,0,,0,0,43.6,22.3,277.9,1006.9,72.3,8.2,272.4,23.4,10,,2021-05-26T05:58:04,2021-05-26T18:59:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2021-05-27,32.1,23.9,27.7,37.4,23.9,29,21.1,68.6,0,0,0,,0,0,51.1,25.9,279.6,1007.5,68.8,8.9,225.1,19.4,8,,2021-05-27T05:57:57,2021-05-27T18:59:52,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-05-28,32.4,24.9,28,38,24.9,29.6,21.9,70.6,0,0,0,,0,0,42.1,18.4,271.7,1008.1,80.9,8.3,254.8,22.1,9,,2021-05-28T05:57:50,2021-05-28T19:00:13,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote"
sangli,2021-05-29,33.1,24.5,27.6,38.3,24.5,29.2,22.1,73.2,4.6,100,12.5,rain,0,0,33.1,18.4,271.1,1008.8,67,9.1,187,16.1,7,,2021-05-29T05:57:44,2021-05-29T19:00:34,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2021-05-30,33.2,23.9,28.1,40.3,23.9,30,22,71.1,0,0,0,,0,0,40,18.4,273.2,1008.8,56.2,9.2,217.4,18.7,9,,2021-05-30T05:57:39,2021-05-30T19:00:55,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-05-31,35.3,24.2,28.1,37.9,24.2,29.8,21.8,70.1,1.3,100,8.33,rain,0,0,40,16.9,250.4,1007.2,50,8,226.2,19.5,9,,2021-05-31T05:57:35,2021-05-31T19:01:16,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-01,36.1,24,28,38.8,24,29.9,22.1,72,4.4,100,8.33,rain,0,0,43.2,20.5,242.1,1007.1,79.8,9.5,249.2,21.5,9,,2021-06-01T05:57:32,2021-06-01T19:01:37,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-02,35.9,24,28.1,40,24,29.9,22.4,72.8,4,100,8.33,rain,0,0,35.3,14.4,255,1007.3,73.4,9.3,248.4,21.4,8,,2021-06-02T05:57:30,2021-06-02T19:01:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-03,31.9,22.4,26.5,38.1,22.4,27.8,22.5,80,43,100,4.17,rain,0,0,27,11.2,229.2,1008.9,91.6,7.1,154.8,13.4,6,,2021-06-03T05:57:29,2021-06-03T19:02:18,0.76,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-04,30.4,23,25.7,33,23,26.5,22.4,83,5,100,4.17,rain,0,0,18,7.2,159.4,1009.4,97,7.5,136.3,11.6,7,,2021-06-04T05:57:29,2021-06-04T19:02:38,0.79,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-05,30.5,22.8,25.5,33.9,22.8,26.5,22.1,82.5,6,100,8.33,rain,0,0,29.9,10.1,259.5,1008.5,90.3,8.4,134.6,11.8,6,,2021-06-05T05:57:29,2021-06-05T19:02:59,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-06-06,30.1,22.4,26.1,33.4,22.4,27.2,21.6,77.9,0.3,100,8.33,rain,0,0,30.6,14.8,277.6,1009,70.4,8.7,202,17.4,7,,2021-06-06T05:57:31,2021-06-06T19:03:18,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43157099999,remote"
sangli,2021-06-07,30.7,22.7,26.6,34.7,22.7,27.5,21.1,73.5,0,0,0,,0,0,41.4,18.4,258.9,1009.7,43.9,8.5,231.6,20,9,,2021-06-07T05:57:33,2021-06-07T19:03:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43157099999,remote,43158099999"
sangli,2021-06-08,30.3,22.9,26.3,33.5,22.9,27.4,21.5,75.9,0.3,100,8.33,rain,0,0,42.1,20.5,258.9,1008.6,61.7,8.3,227,19.5,9,,2021-06-08T05:57:36,2021-06-08T19:03:57,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-09,28.1,22,24.6,29.3,22,24.7,20.6,79.1,0.1,100,4.17,rain,0,0,45.7,18.4,262.8,1007.9,90.2,8.1,125.8,10.8,6,,2021-06-09T05:57:40,2021-06-09T19:04:16,0.96,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-06-10,28.4,22.2,25.1,30.9,22.2,25.8,21,78.8,0.6,100,8.33,rain,0,0,38.9,18.4,262.5,1007.1,96.3,8.6,93.8,8,5,,2021-06-10T05:57:45,2021-06-10T19:04:35,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-06-11,29.1,23,25.6,31.4,23,26.3,21.6,79.4,1,100,4.17,rain,0,0,54.4,24.1,256.8,1006.9,85.2,7.8,139.9,12.1,8,,2021-06-11T05:57:51,2021-06-11T19:04:53,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2021-06-12,29.1,22.5,25.4,31.4,22.5,26.1,21.7,80.2,3,100,4.17,rain,0,0,54,20.9,261.4,1006.5,79,7.4,147.2,12.5,6,,2021-06-12T05:57:57,2021-06-12T19:05:11,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2021-06-13,29.1,22.6,25,32,22.6,25.6,21.7,82.7,6.4,100,41.67,rain,0,0,50.4,21.6,264,1005.9,91.5,8.8,204.4,17.6,8,,2021-06-13T05:58:05,2021-06-13T19:05:28,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43157099999,remote,43158099999"
sangli,2021-06-14,30.1,23.5,26.3,33.4,23.5,27.5,22,78.1,1.6,100,8.33,rain,0,0,42.8,18.4,256.5,1004.9,84,9.2,171.3,14.9,5,,2021-06-14T05:58:13,2021-06-14T19:05:45,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-06-15,27.1,23.3,25,29.7,23.3,25.2,22.3,85.2,6,100,8.33,rain,0,0,37.8,12.6,245,1003.9,94.8,6.8,57.4,5,3,,2021-06-15T05:58:21,2021-06-15T19:06:02,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote"
sangli,2021-06-16,25.6,22.2,23.5,25.6,22.2,23.5,21.8,90.5,35,100,12.5,rain,0,0,47.2,20.2,241.9,1005.1,96.3,6.6,60.9,5.2,3,,2021-06-16T05:58:31,2021-06-16T19:06:18,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-06-17,27.1,21.7,24.8,29.7,21.7,25,22.5,86.7,69,100,8.33,rain,0,0,55.4,24.1,246.5,1006.1,95.5,8.4,152.5,13,5,,2021-06-17T05:58:41,2021-06-17T19:06:33,0.24,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-18,27.1,23.6,24.6,29.7,23.6,24.7,22.1,86.2,34,100,16.67,rain,0,0,55.8,25.6,241,1006.9,97.6,7.6,168.1,14.3,6,,2021-06-18T05:58:52,2021-06-18T19:06:48,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-06-19,26.1,22.1,23.8,26.1,22.1,23.8,21.9,89.3,46,100,16.67,rain,0,0,51.1,18.7,243.2,1009.1,97.7,6.1,119.2,10.4,4,,2021-06-19T05:59:03,2021-06-19T19:07:03,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote"
sangli,2021-06-20,28.8,23.1,25.5,32,23.1,26.3,22,81.6,13,100,12.5,rain,0,0,55.8,25.9,247.6,1010,81.5,8.1,194.3,16.7,7,,2021-06-20T05:59:15,2021-06-20T19:07:16,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-06-21,30.6,22.9,26.2,34.4,22.9,27.5,21.8,77.4,0.3,100,12.5,rain,0,0,42.8,19.4,264,1009.7,84.2,8.9,229.6,19.8,9,,2021-06-21T05:59:28,2021-06-21T19:07:29,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-06-22,31.3,23.5,26.6,35.3,23.5,27.8,22,76.9,0.2,100,8.33,rain,0,0,42.8,17.6,271.2,1009.1,79.8,8.5,217.6,18.9,8,,2021-06-22T05:59:41,2021-06-22T19:07:42,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-23,30.1,23.5,26,32.4,23.5,26.7,21.7,77.8,0.1,100,4.17,rain,0,0,38.5,18,272.9,1009.1,91.2,8.1,206.6,17.7,7,,2021-06-23T05:59:55,2021-06-23T19:07:54,0.45,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43157099999,remote"
sangli,2021-06-24,28.3,23.1,24.8,30.5,23.1,24.9,21.3,81.5,0.7,100,4.17,rain,0,0,44.3,17.6,263.4,1009.8,84.6,7.8,168.5,14.5,7,,2021-06-24T06:00:09,2021-06-24T19:08:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-06-25,27.1,22.7,24.6,29.3,22.7,24.6,21.4,83,7.4,100,8.33,rain,0,0,43.6,18.7,262.5,1008.6,94.1,8.5,127.5,10.8,4,,2021-06-25T06:00:24,2021-06-25T19:08:15,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-06-26,28.6,22.8,25.2,31,22.8,26,21.5,80.6,0.1,100,4.17,rain,0,0,43.9,18.4,275.6,1007.8,82.7,8.7,197.1,17.2,7,,2021-06-26T06:00:39,2021-06-26T19:08:25,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-06-27,27.1,22.8,24.5,29,22.8,24.8,21.4,82.9,4,100,33.33,rain,0,0,37.1,12.2,281,1009.1,99.7,8.5,90.6,7.9,4,,2021-06-27T06:00:55,2021-06-27T19:08:34,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-28,29.7,22.1,25.3,32.8,22.1,26.4,21.6,80.5,1,100,4.17,rain,0,0,31.3,15.1,268,1008.5,79.6,8.3,189.3,16.4,7,,2021-06-28T06:01:11,2021-06-28T19:08:42,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-06-29,31.2,21.8,26.3,34.7,21.8,27.7,21.8,77.2,0.3,100,12.5,rain,0,0,31.7,13.7,258.9,1008,68.6,10,204.4,17.6,6,,2021-06-29T06:01:28,2021-06-29T19:08:49,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-06-30,32,22.8,26.7,37.2,22.8,28.1,22.4,78.1,1,100,8.33,rain,0,0,39.6,18,265.2,1008.1,62.5,8.6,209,18,7,,2021-06-30T06:01:45,2021-06-30T19:08:56,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-07-01,29.6,23.8,26.4,33,23.8,27.6,22.2,77.9,0.1,100,4.17,rain,0,0,39.6,18.4,265.5,1006.8,85.7,8.6,169.3,14.6,6,,2021-07-01T06:02:02,2021-07-01T19:09:01,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-07-02,29.1,23.2,25.8,31.4,23.2,26.4,21.5,77.4,0.2,100,4.17,rain,0,0,42.8,20.2,256.5,1007.4,92.3,8.7,202.3,17.4,7,,2021-07-02T06:02:20,2021-07-02T19:09:06,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-07-03,30,23.6,26.2,32.7,23.6,27.2,21.7,76.6,1,100,4.17,rain,0,0,37.8,16.6,257.4,1008.4,72.1,9.5,226.6,19.6,8,,2021-07-03T06:02:38,2021-07-03T19:09:10,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-07-04,32.7,23.1,27.1,38,23.1,28.7,22.1,75.4,0.1,100,4.17,rain,0,0,37.1,14.8,273,1008.6,77.7,8.5,218.2,18.6,8,,2021-07-04T06:02:56,2021-07-04T19:09:13,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-07-05,29.4,23.2,26.3,32.7,23.2,27.6,22.5,80.2,1.2,100,12.5,rain,0,0,28.8,14.8,272.2,1008.2,84.4,9,194.5,16.7,7,,2021-07-05T06:03:15,2021-07-05T19:09:15,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-07-06,32.1,22.9,26.8,35.7,22.9,28.2,22.4,78.3,0.5,100,4.17,rain,0,0,31,11.2,266.2,1006.9,82.2,8.9,234.5,20.3,8,,2021-07-06T06:03:33,2021-07-06T19:09:16,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43157099999,remote"
sangli,2021-07-07,32.1,23.9,26.8,36.9,23.9,28.2,22.7,79.8,5.3,100,16.67,rain,0,0,32.8,14.4,266.4,1006.6,90.7,8.7,195.2,16.7,8,,2021-07-07T06:03:52,2021-07-07T19:09:17,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote,43158099999"
sangli,2021-07-08,30.4,23.5,25.7,34.5,23.5,26.5,22.4,82.3,2.2,100,33.33,rain,0,0,35.3,18.4,263.5,1007.2,90,8.5,148.5,12.9,7,,2021-07-08T06:04:11,2021-07-08T19:09:16,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43157099999,remote"
sangli,2021-07-09,27.5,22.7,24.2,30.4,22.7,24.4,22.5,89.9,32,100,12.5,rain,0,0,31.7,12.2,270.3,1005.4,96.8,6.6,100,8.6,6,,2021-07-09T06:04:31,2021-07-09T19:09:15,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote"
sangli,2021-07-10,29.1,22,24.7,32.1,22,25.2,21.8,84.4,7,100,8.33,rain,0,0,35.6,18,270.8,1004.4,89.4,8.1,106.2,9.3,4,,2021-07-10T06:04:50,2021-07-10T19:09:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43157099999,remote"
sangli,2021-07-11,27.1,22.9,24.4,29.3,22.9,24.6,22.1,87.6,0.1,100,4.17,rain,0,0,34.9,16.6,260.5,1004,97,7.4,46.9,4,2,,2021-07-11T06:05:10,2021-07-11T19:09:09,0.04,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43157099999,remote,43158099999"
sangli,2021-07-12,26.7,22.3,23.8,26.7,22.3,23.8,21.6,87.6,4,100,4.17,rain,0,0,48.2,22.3,264.1,1003.7,96.2,5.6,67,5.7,4,,2021-07-12T06:05:29,2021-07-12T19:09:04,0.08,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
sangli,2021-07-13,25.4,22.1,23.5,25.4,22.1,23.5,21.7,89.8,6,100,8.33,rain,0,0,42.8,19.1,253,1004.5,98.8,5.2,49.5,4.3,2,,2021-07-13T06:05:49,2021-07-13T19:08:59,0.11,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote"
sangli,2021-07-14,26,22.7,23.8,26,22.7,23.8,22,89.8,6.4,100,8.33,rain,0,0,47.5,18,267.9,1004.7,97.9,8.5,44.7,4.1,2,,2021-07-14T06:06:08,2021-07-14T19:08:52,0.15,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43157099999,remote,43158099999"
